"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"938","17263463","Flcn","216805","folliculin",0.402633025326677,8.39724638939643,4.13157384946709,0.00166561784244877,0.00837843534350176,-1.46868255627285
"939","17263535","Srebf1","20787","sterol regulatory element binding transcription factor 1",-0.121576783008744,7.3185135356765,-0.795200568295891,0.443307613246563,0.558200078486488,-6.68492437082502
"940","17263673","Shmt1","20425","serine hydroxymethyltransferase 1 (soluble)",-0.747261680462532,5.3886718892256,-4.55995909910204,0.000815475936293723,0.00513284464444149,-0.736875927953128
"941","17263835","B9d1os","73216","B9 protein domain 1, opposite strand",0.0864890950682433,3.97773374945904,0.441681445057182,0.667271750463303,0.753008024484423,-6.91293117476209
"942","17263929","Akap10","56697","A kinase (PRKA) anchor protein 10",0.440528452685971,9.51725723160347,4.00782364149161,0.00205610806355353,0.00948278938317874,-1.68373706120709
"943","17263953","Zswim7","69747","zinc finger SWIM-type containing 7",-0.205882981891014,6.68599777986055,-1.71382502304438,0.114546954815935,0.193692014197647,-5.61014007091961
"944","17264097","Cdrt4os1","74884","CMT1A duplicated region transcript 4, opposite strand 1",0.378078614265997,4.2400216895141,4.04836907307594,0.00191862049477423,0.00910812629492267,-1.61311570470512
"945","17264107","Cox10","70383","heme A:farnesyltransferase cytochrome c oxidase assembly factor 10",-0.305855843839772,7.58402391827074,-2.53449192250142,0.0277397049579958,0.0643144630043935,-4.28528531043534
"946","17264124","Arhgap44","216831","Rho GTPase activating protein 44",0.151333714996059,5.45918589675609,0.784945039024131,0.449051760926407,0.563024030846261,-6.6932192453912
"947","17264153","1700086D15Rik","74282","RIKEN cDNA 1700086D15 gene",0.0553907773297277,4.12830857877375,0.45561598626286,0.657523431056541,0.74620626547826,-6.90628761672291
"948","17264306","2310065F04Rik","74184","RIKEN cDNA 2310065F04 gene",0.0978598783644244,4.14080061489399,0.504497968159189,0.623858384167274,0.718618646326887,-6.8814171139392
"949","17264647","Tmem88","67020","transmembrane protein 88",0.469148223548562,6.49115128519056,4.96449925155023,0.000424999096240155,0.0033037137017534,-0.0665655845601707
"950","17264651","Kdm6b","216850","KDM1 lysine (K)-specific demethylase 6B",0.884062218968465,8.59732542965693,7.97368344204543,6.71536618921061e-06,0.000314310615934068,4.20259876246663
"951","17264777","Wrap53","216853","WD repeat containing, antisense to Trp53",-0.146801830689702,6.07547708249697,-1.04297643645408,0.319326498074944,0.429810166247357,-6.45643626932551
"952","17264835","Cd68","12514","CD68 antigen",-0.123769388728117,12.5399402476328,-1.27068433705589,0.230042126576545,0.331932172524105,-6.20272360139631
"953","17264960","Fgf11","14166","fibroblast growth factor 11",1.33249524148229,8.628256486198,2.51706978412397,0.0286131758040633,0.0658300830422977,-4.31529791865995
"954","17264984","Nlgn2","216856","neuroligin 2",-0.235292372370409,5.80998929778402,-1.16990946994841,0.266747337631806,0.374275895258526,-6.31981053213487
"955","17265268","Cxcl16","66102","chemokine (C-X-C motif) ligand 16",-0.168206497407299,10.7121025697109,-0.531995831904378,0.605300783159061,0.704283742844423,-6.86636452041424
"956","17265379","Gm12320","102635935","predicted gene 12320",0.0602676987345943,4.13123215711551,0.344662682737513,0.736843742314515,0.807764109827312,-6.95362975093066
"957","17265473","Nlrp1a","195046","NLR family, pyrin domain containing 1A",-0.145536722646976,6.06814417219825,-1.06473736407743,0.309795612877191,0.419906225508429,-6.4339095958643
"958","17265496","Nlrp1b","637515","NLR family, pyrin domain containing 1B",-0.00846791267464031,7.22106927837884,-0.0266785602587515,0.979193685602041,0.986564860180141,-7.01718032540274
"959","17265570","Pitpnm3","327958","PITPNM family member 3",0.126762309804325,4.57253125039129,0.632347840238207,0.540073232252268,0.645051581822835,-6.80505275744093
"960","17265625","Med31","67279","mediator complex subunit 31",-0.126636167094341,6.95526540462876,-1.13586003177189,0.280143271080344,0.389676883455385,-6.35768080131547
"961","17265724","Haspin","14841","histone H3 associated protein kinase",-0.674035803058856,5.47370689679763,-3.73290570454142,0.00330343199896183,0.0131065305336294,-2.16623573819109
"962","17265733","Ctns","83429","cystinosis, nephropathic",0.0918796559102688,9.29362587341798,0.491905394703619,0.632449718066398,0.725168662380055,-6.88805596305934
"963","17265765","Olfr75-ps1","258186","olfactory receptor 75, pseudogene 1",0.112636940218322,6.08513304623731,0.715020624077696,0.489485548605281,0.600554561067835,-6.74718934003296
"964","17265783","Olfr385","259025","olfactory receptor 385",-0.292644575449825,3.23859167197354,-1.68177408499729,0.120734199167382,0.202285951879403,-5.65671380043832
"965","17265792","Olfr392","259008","olfactory receptor 392",0.0949868352050447,3.42721137041824,0.503403998618405,0.624602463205967,0.719199184521804,-6.88200021531526
"966","17265825","Rap1gap2","380711","RAP1 GTPase activating protein 2",0.725816775588741,6.36573206583265,2.41891322942934,0.0340604325737835,0.07526205942879,-4.48333166534573
"967","17265935","Rpa1","68275","replication protein A1",-0.760424258031668,7.93323114241157,-5.88708446896022,0.000104820793294386,0.00144032424914373,1.37709834777628
"968","17265958","Serpinf1","20317","serine (or cysteine) peptidase inhibitor, clade F, member 1",-0.97853423755196,7.63030036145725,-5.83343373306443,0.000113337770951417,0.00149958885778905,1.296491060012
"969","17265989","Wdr81","192652","WD repeat domain 81",0.266830912630217,8.26620110491216,2.59857485854716,0.0247463847749226,0.0588549389386904,-4.17445290529736
"970","17266038","Rflnb","76566","refilin B",-0.0702438655350637,5.86914655124163,-0.386938689249724,0.706178344737719,0.782885726003641,-6.93709612263401
"971","17266074","Gemin4","276919","gem nuclear organelle associated protein 4",-0.37044022890229,6.78609771606528,-3.02186458795563,0.0116098413319851,0.0326640044417186,-3.4298825355939
"972","17266157","Cpd","12874","carboxypeptidase D",-0.876395159991874,11.3404822004703,-8.70474175813971,2.88976165674897e-06,0.000224838468643936,5.06170526112925
"973","17266196","Mir423","751519","microRNA 423",0.3524342993278,4.38488854591031,1.52620851621322,0.155167501282764,0.245344022218273,-5.87512752242269
"974","17266264","Taok1","216965","TAO kinase 1",0.332117745866718,10.6167674138594,3.795498231097,0.00296327240313332,0.012159565046008,-2.05587437410399
"975","17266368","Snord42a","100529076","small nucleolar RNA, C/D box 42A",-0.237386551404256,10.3232322975142,-1.41706061167103,0.1841443071941,0.279505585102572,-6.02013588963233
"976","17266370","Snord4a","100216539","small nucleolar RNA, C/D box 4A",-0.409542905092522,3.72369603121688,-2.28985893594955,0.0427752378844813,0.089918052689799,-4.70113684724019
"977","17266452","Sarm1","237868","sterile alpha and HEAT/Armadillo motif containing 1",0.0194838664875796,5.0435357253271,0.101936037482992,0.920640832286829,0.943475748585425,-7.01194521531458
"978","17266475","Tnfaip1","21927","tumor necrosis factor, alpha-induced protein 1 (endothelial)",-0.60271335240779,8.61505118350489,-4.20314143298813,0.00147586063864147,0.00773567899046463,-1.34500567796742
"979","17266489","Tmem97","69071","transmembrane protein 97",-0.473975650702425,7.88926974419675,-1.89604516601853,0.0844983925221157,0.15265401189827,-5.33623165499626
"980","17266520","Lgals9","16859","lectin, galactose binding, soluble 9",-0.011606814771735,12.2689183067235,-0.0814561151470928,0.936541601983172,0.955722170003237,-7.01397606238899
"981","17266534","Ksr1","16706","kinase suppressor of ras 1",0.0399340357019025,6.47517285428719,0.234869021695989,0.818622687960223,0.87157784317926,-6.98778966346607
"982","17266586","Omg","18377","oligodendrocyte myelin glycoprotein",0.312536772968405,5.02692448726063,2.15019792094128,0.0546139971836044,0.108619575533353,-4.93205589566888
"983","17266659","Crlf3","54394","cytokine receptor-like factor 3",0.712260201827906,8.88731950529474,3.78165886322462,0.00303522694199408,0.0123785191351168,-2.08025232780323
"984","17266685","5730455P16Rik","70591","RIKEN cDNA 5730455P16 gene",-0.015711532431407,7.56874443095629,-0.121072570030683,0.905815595664664,0.934034635736145,-7.00963850183449
"985","17266698","Myo1d","338367","myosin ID",-0.290927825621371,7.23450904667266,-1.49525506608358,0.162957418655905,0.254769805628269,-5.91697619900757
"986","17266749","1700071K01Rik","237880","RIKEN cDNA 1700071K01 gene",0.468842553070485,4.33284262007669,2.04500198341513,0.0655225089532608,0.124736368331422,-5.10211203958894
"987","17266851","Slfn9","237886","schlafen 9",-0.693648153904201,8.87742835108807,-3.97065088931099,0.00219116912613603,0.00987014604111349,-1.74861571352254
"988","17266861","Slfn8","276950","schlafen 8",0.617432965621406,8.38395005593818,4.99860964819402,0.000402697087011147,0.00321380367523226,-0.0110462397954052
"989","17266873","Slfn10-ps","237887","schlafen 10, pseudogene",0.188656753359871,6.36003805261526,1.22628312686287,0.245680749873949,0.350529500475073,-6.25521588612206
"990","17266882","LOC102635154","102635154","uncharacterized LOC102635154",0.213280364063649,4.2494288220051,1.08878236399358,0.299515373014721,0.409061884353847,-6.40858046621973
"991","17266903","Gas2l2","237891","growth arrest-specific 2 like 2",0.305658811528233,5.80040363358013,1.73761879221017,0.110139134891729,0.187690628839907,-5.57523872847782
"992","17266946","Ccl5","20304","chemokine (C-C motif) ligand 5",1.81517652864618,7.40452191148001,4.05051366327157,0.00191162022270714,0.00909651847040388,-1.60938456797369
"993","17266952","Ccl9","20308","chemokine (C-C motif) ligand 9",-0.580003241139066,12.1087915452794,-3.1893580718724,0.00861038843561516,0.0259742382264705,-3.13193381845915
"994","17266960","Ccl6","20305","chemokine (C-C motif) ligand 6",-0.289568082892462,10.1640369393488,-1.35191623754816,0.203529464356953,0.301841023988969,-6.1031504986353
"995","17267066","Dhrs11","192970","dehydrogenase/reductase (SDR family) member 11",0.607498886179466,8.09758533524113,2.82561788935662,0.0164924291596579,0.0429158147391002,-3.77720863465666
"996","17267115","Usp32","237898","ubiquitin specific peptidase 32",0.443820121783535,9.5866562223508,4.33480763228883,0.00118341268782944,0.00668221056813025,-1.11889995502619
"997","17267203","Gm20759","629393","predicted gene, 20759",0.257936570489022,3.35343172045929,1.29764430921644,0.220946656838514,0.321518440884027,-6.17017541807071
"998","17267209","Brip1","237911","BRCA1 interacting protein C-terminal helicase 1",-1.85163276210529,7.33850537252954,-11.4300886865155,1.90451599529355e-07,7.60663688520244e-05,7.78405330415743
"999","17267393","Dhx40","67487","DEAH (Asp-Glu-Ala-His) box polypeptide 40",0.341164636478205,8.08756232408264,3.42372355435016,0.0056810667155838,0.0192943711411919,-2.71453843318945
"1000","17267430","Gdpd1","66569","glycerophosphodiester phosphodiesterase domain containing 1",0.260252171134915,9.64921314264612,2.22767485667862,0.0477066400789361,0.0979473888666574,-4.80462333362983
"1001","17267454","Prr11","270906","proline rich 11",-2.00344519752083,8.09024770213334,-6.72400854277383,3.25969517494604e-05,0.000715341897183213,2.58134134646556
"1002","17267484","Rad51c","114714","RAD51 paralog C",-0.913021130729765,6.18968352654428,-7.93188931919881,7.05906287247311e-06,0.000320385194462018,4.15158376879454
"1003","17267601","Scpep1","74617","serine carboxypeptidase 1",-0.279781691878508,11.3818032360633,-1.59015386351838,0.140091087718068,0.226344581046102,-5.78693845834277
"1004","17267716","Stxbp4","20913","syntaxin binding protein 4",0.0254358529895606,6.96996649558538,0.215096576416498,0.833625739854911,0.881909201389859,-6.99258185351555
"1005","17267745","Tom1l1","71943","target of myb1-like 1 (chicken)",-0.839601608053603,4.77082886162858,-3.95034384840391,0.00226881469947086,0.0101209745826731,-1.78410981445527
"1006","17267996","Rsad1","237926","radical S-adenosyl methionine domain containing 1",0.212333134740485,6.77527251809681,1.34953294304803,0.204269736517588,0.302391893124998,-6.10613522777166
"1007","17268010","Acsf2","264895","acyl-CoA synthetase family member 2",0.289676154909335,7.18301347453435,2.32296130526329,0.0403538958794116,0.0857914088763503,-4.6456426305375
"1008","17268031","Eme1","268465","essential meiotic structure-specific endonuclease 1",-0.846163419038834,5.31947964293108,-4.08664199921131,0.00179760658909169,0.00872724381749783,-1.54659483520209
"1009","17268047","Xylt2","217119","xylosyltransferase II",0.261315604987404,9.97958458567818,1.55615527474795,0.147939733085146,0.23627233863269,-5.83411333080149
"1010","17268071","Tmem92","544806","transmembrane protein 92",-0.051586312140917,3.60505438103594,-0.186493096437899,0.855451003793277,0.89770336370839,-6.9987748298834
"1011","17268079","Gm11546","544807","predicted gene 11546",0.0484579530582101,3.00787235058398,0.209382348810902,0.837974820233058,0.885415722754189,-6.9938890237736
"1012","17268084","AA623943","544808","expressed sequence AA623943",0.42793233455018,2.95664065649521,1.93797412591215,0.0786967931406187,0.144623462486333,-5.27118764546351
"1013","17268098","A430060F13Rik","100039739","RIKEN cDNA A430060F13 gene",-0.165227636724783,3.10065055951303,-0.683013578379232,0.508719948430305,0.617827125693484,-6.77036566435092
"1014","17268177","LOC102640586","102640586","collagen alpha-1(II) chain",-0.105172140670087,4.91380035579709,-0.645615538702685,0.531757172842403,0.637406407062593,-6.79620825934497
"1015","17268227","Abi3","66610","ABI gene family, member 3",0.643641686728881,7.73865363525376,4.61761546031577,0.000742117945114945,0.00480132679177498,-0.640041685238674
"1016","17268353","Gm11517","629750","ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene",0.129608442040515,4.28427358436343,0.472406917605153,0.645864703837881,0.735482881713124,-6.89801854100593
"1017","17268572","Epop","103551","elongin BC and polycomb repressive complex 2 associated protein",0.0528342681894562,6.1705326420712,0.325437396354105,0.750952828438424,0.818029230127807,-6.96053013960017
"1018","17268581","Pcgf2","22658","polycomb group ring finger 2",-0.386914054176169,4.83616396349631,-2.58960302755081,0.0251454947678448,0.0595206081209634,-4.19000954785561
"1019","17268598","Pip4k2b","108083","phosphatidylinositol-5-phosphate 4-kinase, type II, beta",0.257726631555341,8.81651900319702,1.5672368478441,0.145340381250098,0.233060600894823,-5.81880765294821
"1020","17268611","Cwc25","67480","CWC25 spliceosome-associated protein",0.197363064974245,7.06272234350561,1.40877207756212,0.186521149346224,0.282080647646731,-6.03084915667552
"1021","17268647","Fbxo47","72973","F-box protein 47",0.0901341755432536,4.9636790078226,0.538452341152267,0.600984623374818,0.700213706464126,-6.86272015509201
"1022","17268661","Plxdc1","72324","plexin domain containing 1",-1.06817900081901,6.86475860363022,-3.03355916410395,0.0113697203774814,0.0321660592146724,-3.40911118095623
"1023","17268681","Arl5c","217151","ADP-ribosylation factor-like 5C",1.13218082970112,7.23128397998237,6.11612173720295,7.54315190641337e-05,0.00116274467147775,1.71655438982076
"1024","17268909","Top2a","21973","topoisomerase (DNA) II alpha",-2.29619774620481,8.76531527543862,-8.49119398199335,3.67589541235829e-06,0.000234279674632325,4.81710873958164
"1025","17268955","Tns4","217169","tensin 4",0.246850099994639,5.44709323200043,1.10062129264242,0.294549993744786,0.404457715453819,-6.39594219517464
"1026","17268995","Krt222","268481","keratin 222",0.232357448541416,4.29583706047165,1.12191551275098,0.285777782691208,0.39531163613554,-6.37293583642171
"1027","17269118","Krt40","406221","keratin 40",0.107846465149961,5.61046044804877,0.576322406093533,0.575992987373243,0.678484857914491,-6.84050799022785
"1028","17269266","Krtap17-1","77914","keratin associated protein 17-1",0.172260843086963,6.06043824286748,1.16083769701092,0.270266453645857,0.378309888736526,-6.32998568590595
"1029","17269270","Krt33a","71888","keratin 33A",0.34348182885925,5.91369738173885,2.82184117606253,0.0166042597847891,0.0431005720843463,-3.78386379635254
"1030","17269311","Krt32","16670","keratin 32",0.260210413778595,5.75663842716802,2.26553968457861,0.0446425894115385,0.0930273924050529,-4.7417303548695
"1031","17269333","Krt36","16673","keratin 36",0.152504629545962,4.47580172036037,0.710984746042748,0.491886059435981,0.602759129081808,-6.75016509961905
"1032","17269434","Gm14206","102635801","predicted gene 14206",0.288216039668244,5.17246815585297,1.94463573554429,0.0778097274659275,0.143168942643849,-5.26078946716196
"1033","17269748","Cavin1","19285","caveolae associated 1",-0.662658402222124,5.75027308063157,-3.36940525613721,0.00625387317897859,0.0206202279665717,-2.81122911217152
"1034","17269769","Retreg3","67998","reticulophagy regulator family member 3",-0.193186503059209,8.03898006034545,-1.05414120648486,0.314409482442451,0.42481443602001,-6.44492598023676
"1035","17269903","Ptges3l","73635","prostaglandin E synthase 3 like",0.660883434543687,6.01273915501219,3.12726284772072,0.0096181301135116,0.0282278368940173,-3.2424865931649
"1036","17269911","Vat1","26949","vesicle amine transport 1",-0.154271754244109,9.79429253527359,-1.58741727018054,0.140709067448313,0.22694595377769,-5.7907592772986
"1037","17269921","Brca1","12189","breast cancer 1, early onset",-1.12084734496487,6.80991339904876,-7.42747080185281,1.30943106364879e-05,0.000410722591744497,3.51882756122394
"1038","17269985","Dusp3","72349","dual specificity phosphatase 3 (vaccinia virus phosphatase VH1-related)",-0.430338297349989,8.41542267455988,-2.38427070321864,0.0362142891367475,0.0789231743245741,-4.54217026798882
"1039","17270134","Ubtf","21429","upstream binding transcription factor, RNA polymerase I",0.095321053664442,9.22435566457888,0.902039031023203,0.386350512256009,0.501221311708936,-6.59289404315648
"1040","17270369","Kif18b","70218","kinesin family member 18B",-1.65431352737348,6.64143390206151,-6.82521577115399,2.84804547915444e-05,0.000671757498646229,2.72031574799614
"1041","17270398","Dcakd","68087","dephospho-CoA kinase domain containing",-0.606192783329978,7.67138766726408,-6.40131624552675,5.05771924241554e-05,0.000918205938827622,2.12875649713559
"1042","17270453","Map3k14","53859","mitogen-activated protein kinase kinase kinase 14",0.225965756336755,6.39824357839741,1.83561231494453,0.0935553335787135,0.165044170633119,-5.42870764862108
"1043","17270481","Arhgap27","544817","Rho GTPase activating protein 27",0.878284298367454,8.12044546933284,2.60384358396574,0.0245149214880656,0.0584975984515007,-4.16531146489895
"1044","17270508","Plekhm1","353047","pleckstrin homology domain containing, family M (with RUN domain) member 1",0.185058434980951,9.59755773912234,1.59894105434712,0.138122820781532,0.223646978189772,-5.77464217154254
"1045","17270730","Limd2","67803","LIM domain containing 2",0.598054408212126,7.22751254382427,3.24230047433627,0.00783616016228747,0.0241723818580961,-3.03763220352146
"1046","17270837","Cd79b","15985","CD79B antigen",1.49427688550823,7.64056465919336,3.290353406368,0.0071948268907026,0.0227391738450814,-2.9520282807944
"1047","17270877","Icam2","15896","intercellular adhesion molecule 2",-0.762728992653392,5.26737485451958,-4.66896013079308,0.000682625572007934,0.00451890585845252,-0.554162271939574
"1048","17270937","Pecam1","18613","platelet/endothelial cell adhesion molecule 1",1.70806821984914,7.81574257316757,5.19736109779616,0.000295122058268457,0.00267485060678718,0.309238869123931
"1049","17270962","Polg2","50776","polymerase (DNA directed), gamma 2, accessory subunit",0.302776680217807,6.49268566973135,2.01220874312013,0.0693222452982037,0.130477402319051,-5.15436184950562
"1050","17271033","Kpna2","16647","karyopherin (importin) alpha 2",-0.768564606005161,7.58170894776376,-5.96820272502832,9.32136783645131e-05,0.00134241141125432,1.49818629402677
"1051","17271118","Pitpnc1","71795","phosphatidylinositol transfer protein, cytoplasmic 1",0.918778756759455,11.2465092054954,3.86115469398906,0.00264520271410736,0.0112712727313067,-1.94041218123913
"1052","17271168","Prkca","18750","protein kinase C, alpha",-1.10383785145598,5.83316978426688,-4.24304027500808,0.00138000491305903,0.00740161990522529,-1.2762890298206
"1053","17271244","Slc16a6","104681","solute carrier family 16 (monocarboxylic acid transporters), member 6",0.61534002679336,9.24209438941545,4.61300822258336,0.000747716568330273,0.00483233005487234,-0.647764186431311
"1054","17271259","Wipi1","52639","WD repeat domain, phosphoinositide interacting 1",-0.564431602448684,7.0864277464671,-2.97491112519576,0.0126264884741956,0.0347634616033576,-3.51321075967103
"1055","17271281","Fam20a","208659","family with sequence similarity 20, member A",-0.94565037649128,5.52716767335346,-2.96121142298645,0.0129396699871655,0.0354627460627212,-3.53750081829615
"1056","17271399","Abca9","217262","ATP-binding cassette, sub-family A (ABC1), member 9",0.357865804005811,8.20948303849505,2.98036353606373,0.0125039749176192,0.034537258520727,-3.50354042103049
"1057","17271622","Cdc42ep4","56699","CDC42 effector protein (Rho GTPase binding) 4",-0.220035859948142,5.34349607146558,-1.38178090129166,0.194440835694526,0.29144234341904,-6.06543340985071
"1058","17271710","Cd300lb","217304","CD300 molecule like family member B",-0.865036007079791,8.13538886205748,-5.17175494958579,0.00030708229128524,0.00271919312862055,0.26828510650425
"1059","17271733","Cd300c2","140497","CD300C molecule 2",0.3392652811778,8.67244456605547,3.213644742081,0.008246006819496,0.0251280909743644,-3.08867734559635
"1060","17271741","Cd300ld2","629970","CD300 molecule like family member D2",1.40584595730993,8.64237513399893,7.55471472510129,1.11738202922524e-05,0.000389199752156302,3.68146340135267
"1061","17271763","Cd300ld3","382551","CD300 molecule like family member D3",0.373953247233169,10.7750436490008,2.16082124600318,0.0536135046334946,0.106994838860515,-4.91468727817593
"1062","17271769","Cd300e","217306","CD300E molecule",1.55495865654546,8.98153480175087,1.82956292125397,0.0945092497146158,0.166384047910744,-5.43787868579301
"1063","17271776","Cd300lf","246746","CD300 molecule like family member F",-0.376464448090529,5.44944960716081,-2.47431991757998,0.030872162239862,0.069768058837802,-4.38870953687317
"1064","17271920","Jpt1","15374","Jupiter microtubule associated homolog 1",-0.487484578465489,8.66621131083367,-3.5875034229705,0.00425835604517481,0.0157674975690002,-2.42353722231459
"1065","17272084","Galk1","14635","galactokinase 1",-0.415193639408588,6.42165739965285,-3.71168688916351,0.00342770272518189,0.0134569901877881,-2.20370713763998
"1066","17272095","H3f3b","15081","H3.3 histone B",0.0697167070815556,8.55336569328497,0.458657271548433,0.655404537778755,0.744365608688629,-6.90481120877114
"1067","17272163","Trim47","217333","tripartite motif-containing 47",-0.54507229539936,6.72146541918207,-3.74401215617772,0.00324025065492504,0.0129588395685286,-2.14663385650375
"1068","17272186","Mrpl38","60441","mitochondrial ribosomal protein L38",-0.374726020362419,7.56597561899032,-3.16049294217206,0.00906479497313212,0.0269380886329537,-3.1833339727803
"1069","17272346","Rnf157","217340","ring finger protein 157",-0.0903769972468593,7.85565043124203,-0.531606730387716,0.605561402409089,0.704387395425886,-6.86658281490784
"1070","17272437","Rhbdf2","217344","rhomboid 5 homolog 2",-0.269817299419575,7.9459821450515,-2.59061475788217,0.0251001729862289,0.0594838355856399,-4.18825588993612
"1071","17272530","Srsf2","20382","serine/arginine-rich splicing factor 2",-0.340558324167121,11.3577246812803,-2.52987147971145,0.0279687735539565,0.0646953368192098,-4.29324998464955
"1072","17272594","Tk1","21877","thymidine kinase 1",-1.88909493286589,7.68121393060544,-8.14636226081723,5.47493345774697e-06,0.000287722160924229,4.41114671561075
"1073","17272619","Socs3","12702","suppressor of cytokine signaling 3",-0.333863646934399,7.15453251194137,-0.719693849025728,0.486714957705917,0.598503553287387,-6.74372449371584
"1074","17272745","Usp36","72344","ubiquitin specific peptidase 36",0.00978566568852912,6.83107425000829,0.0814079794039428,0.936579011865967,0.955722170003237,-7.01398030209733
"1075","17272770","Timp2","21858","tissue inhibitor of metalloproteinase 2",-0.409983842494331,10.1810798056268,-2.49297834177266,0.0298655386480367,0.0681357357351059,-4.35671018307545
"1076","17272785","Lgals3bp","19039","lectin, galactoside-binding, soluble, 3 binding protein",-0.00292989953932477,11.6342767951097,-0.0226508758317523,0.982334194145114,0.98877085973175,-7.01728783415422
"1077","17272892","Gm11753","105246894","predicted gene 11753",0.605344729606097,4.40601306960201,3.36153233263339,0.00634166588530519,0.0208180385308841,-2.82524818549625
"1078","17272913","Sgsh","27029","N-sulfoglucosamine sulfohydrolase (sulfamidase)",0.129360868872999,8.38985745991976,0.816195376867533,0.431698614269876,0.547134841990867,-6.66764499250382
"1079","17272971","Cep131","12009","centrosomal protein 131",-0.414988329816923,6.15309702902131,-2.59969821289595,0.0246968541766745,0.0587838114312502,-4.17250419838775
"1080","17273019","Slc38a10","72055","solute carrier family 38, member 10",-0.312920574908216,7.8286593881552,-2.8245645445344,0.0165235434702135,0.0429282519210967,-3.77906492637967
"1081","17273240","Pycr1","209027","pyrroline-5-carboxylate reductase 1",-0.529736020680302,5.26638709709802,-4.30768789766057,0.00123826048236675,0.0068816498607228,-1.16531517801376
"1082","17273292","Dcxr","67880","dicarbonyl L-xylulose reductase",0.370064622340852,7.51669557612964,3.02404183036298,0.0115647525469067,0.0325728276624823,-3.42601589803508
"1083","17273304","Cbr2","12409","carbonyl reductase 2",-0.195608830146524,9.1849649885086,-0.563416566370471,0.58444695285584,0.685612237039228,-6.84823777156426
"1084","17273348","Fasn","14104","fatty acid synthase",-0.471415356874912,8.33627856557109,-1.25027757844381,0.237126801866976,0.34036721816262,-6.22702274455581
"1085","17273460","Sectm1a","209588","secreted and transmembrane 1A",0.0600928149003783,4.14792239500658,0.320357797197586,0.754696836791262,0.820578720365961,-6.96228848244619
"1086","17273591","Kif3c","16570","kinesin family member 3C",1.33068419054731,8.69116904923476,2.9896738777301,0.0122975335604015,0.0340927920223809,-3.48702386474089
"1087","17273714","Adcy3","104111","adenylate cyclase 3",-0.673674776306385,7.60958292979978,-3.05918524300275,0.010860916362143,0.0310585918499279,-3.36357447503457
"1088","17273743","Ptrhd1","69709","peptidyl-tRNA hydrolase domain containing 1",-0.0914761787167526,6.77103255443125,-0.538916267930147,0.600675101078392,0.70012539505071,-6.86245668665566
"1089","17273910","Hs1bp3","58240","HCLS1 binding protein 3",0.0376942488385641,7.87483553877058,0.32140132982126,0.753927141750743,0.820039489148276,-6.96192947056538
"1090","17273948","Sdc1","20969","syndecan 1",-0.703066496292658,5.84503355212142,-2.80947548059538,0.0169757376237489,0.0437614647607054,-3.80564472782751
"1091","17274021","Osr1","23967","odd-skipped related transcription factor 1",-0.899543792581206,6.55758758510127,-2.54349984655089,0.0272983961379542,0.0635125014611587,-4.26974696891582
"1092","17274054","Smc6","67241","structural maintenance of chromosomes 6",-0.202134083159869,9.24728585824791,-1.49090638848353,0.164078358957076,0.256121273713351,-5.92281044114512
"1093","17274099","Fam49a","76820","family with sequence similarity 49, member A",0.632326196517342,11.2624169666609,2.91107841422956,0.0141537661833495,0.0379289549061297,-3.62628759474118
"1094","17274180","Gm16497","791361","predicted gene 16497",0.31762011252723,3.65613966331098,1.86030435692799,0.0897523206997193,0.159746331940588,-5.39110975410118
"1095","17274184","Socs2","216233","suppressor of cytokine signaling 2",-0.246929838546381,4.24412302476725,-0.813454153707259,0.433202873902268,0.548577133280171,-6.66992376501953
"1096","17274202","E2f6","50496","E2F transcription factor 6",-0.72543663844225,7.36269441044112,-6.45334389615621,4.70755040457597e-05,0.000881341702306708,2.20271123288326
"1097","17274249","Pdia6","71853","protein disulfide isomerase associated 6",-0.482854818371441,10.8545996442377,-3.94339786185769,0.00229602469358246,0.0101892473624093,-1.79625870928535
"1098","17274292","Mir3066","100526470","microRNA 3066",0.501508751354694,3.92872866681057,3.3151778259105,0.00688472177827744,0.0220676922915698,-2.90780708999792
"1099","17274294","Odc1","18263","ornithine decarboxylase, structural 1",-0.106043424268055,8.26648230477297,-0.606326792063779,0.5565964119638,0.660310713678243,-6.82190220941964
"1100","17274415","Asap2","211914","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2",-0.313914560775017,5.39376603694707,-2.09189440913044,0.060427720162555,0.117616137587351,-5.02675364510714
"1101","17274496","Taf1b","21340","TATA-box binding protein associated factor, RNA polymerase I, B",0.160930444651814,8.36648231929984,1.26564288329302,0.231776243587366,0.334192894183372,-6.20875390520189
"1102","17274532","Klf11","194655","Kruppel-like factor 11",-0.419427511623822,6.96194406238295,-2.56691324091094,0.0261833323777528,0.0614674081045795,-4.22929578019164
"1103","17274540","Rrm2","20135","ribonucleotide reductase M2",-2.32229209778574,7.01417498588146,-11.1864948596757,2.37255098304417e-07,8.49286057356117e-05,7.5675742620846
"1104","17274649","Adi1","104923","acireductone dioxygenase 1",0.192736975863702,7.38855857228727,1.89491058649541,0.0846607312348008,0.152863906216905,-5.33798187191193
"1105","17274703","Pxdn","69675","peroxidasin",-1.06474629508808,4.75307213661785,-3.47988884784244,0.00514508249088115,0.0180107276670078,-2.61463770054943
